Species,Family,Growth_form,Leaf_habit,Leaf_type,Location,Biomes,Data contributor,ID,Rep,Saturated_weight_leaf,Thickness1_leaf,Thickness2_leaf,Thickness3_leaf,Leaf_area_leaf,Dry_mass_leaf,LTleaf,LDMCleaf,LMAleaf,LDleaf,Saturated_weight_disc,Thickness1_disc,Thickness2_disc,Thickness3_disc,Leaf_area_disc,Dry_mass_disc,LTdisc,LDMCdisc,LMAdisc,LDdisc
Alnus cremastogyne,Betulaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,57,6,0.77,0.182,0.181,0.187,38.881,0.3254,0.183333333,0.422597403,83.69126308,0.456497799,0.015,0.201,0.197,0.193,0.889,0.0071,0.197,0.473333333,79.86501687,0.405406177
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,1,0.7709,0.247,0.288,0.301,30.501,0.2974,0.278666667,0.385782851,97.50499984,0.349898325,0.0185,0.279,0.268,0.276,0.889,0.008,0.274333333,0.432432432,89.98875141,0.32802704
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,2,0.6467,0.284,0.257,0.238,27.397,0.2427,0.259666667,0.375289934,88.58634157,0.341154075,0.0175,0.27,0.249,0.239,0.889,0.0082,0.252666667,0.468571429,92.23847019,0.365059908
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,3,0.6738,0.248,0.247,0.266,26.798,0.2583,0.253666667,0.383348175,96.38779013,0.379978148,0.0187,0.281,0.283,0.279,0.889,0.0092,0.281,0.49197861,103.4870641,0.368281367
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,4,0.6537,0.261,0.265,0.274,26.413,0.2461,0.266666667,0.376472388,93.17381592,0.34940181,0.0154,0.232,0.252,0.251,0.889,0.0072,0.245,0.467532468,80.98987627,0.330570924
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,5,0.6607,0.261,0.262,0.253,26.016,0.2638,0.258666667,0.399273498,101.399139,0.392006981,0.0139,0.209,0.201,0.234,0.889,0.0063,0.214666667,0.45323741,70.86614173,0.330121778
Heteropanax fragrans,Araliaceae,T,E,compound,Mengla_Bubeng,TRF,Chen Yajun,58,6,0.4126,0.241,0.221,0.223,18.897,0.1514,0.228333333,0.366941348,80.11853733,0.350884105,0.0171,0.238,0.231,0.223,0.889,0.0079,0.230666667,0.461988304,88.86389201,0.385248087
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,1,2.4062,0.271,0.285,0.263,86.401,0.5358,0.273,0.222674757,62.01317114,0.227154473,0.0161,0.253,0.287,0.284,0.889,0.0051,0.274666667,0.316770186,57.36782902,0.208863455
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,2,2.6504,0.247,0.244,0.252,108.25,0.6517,0.247666667,0.245887413,60.20323326,0.243081696,0.0168,0.269,0.242,0.246,0.889,0.0062,0.252333333,0.369047619,69.74128234,0.276385531
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,3,2.2967,0.276,0.266,0.253,85.106,0.5491,0.265,0.239082161,64.51954034,0.243469964,0.013,0.281,0.281,0.283,0.889,0.0051,0.281666667,0.392307692,57.36782902,0.203672766
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,4,2.4826,0.256,0.282,0.281,86.141,0.5593,0.273,0.225288005,64.92843129,0.237833082,0.0155,0.255,0.281,0.295,0.889,0.0057,0.277,0.367741935,64.11698538,0.231469261
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,5,2.6228,0.272,0.279,0.273,95.944,0.5828,0.274666667,0.222205277,60.7437672,0.221154492,0.014,0.237,0.226,0.241,0.889,0.0056,0.234666667,0.4,62.99212598,0.268432355
Baccaurea ramiflora,Phyllanthaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,59,6,3.2545,0.27,0.259,0.273,116.004,0.7685,0.267333333,0.236134583,66.2477156,0.24780941,0.0149,0.251,0.285,0.28,0.889,0.0059,0.272,0.395973154,66.36670416,0.243995236
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,1,2.8688,0.334,0.33,0.328,78.12,1.0994,0.330666667,0.383226436,140.7322069,0.425601432,0.0247,0.324,0.33,0.286,0.889,0.0087,0.313333333,0.352226721,97.86276715,0.31232798
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,2,3.0669,0.29,0.303,0.309,89.852,1.1996,0.300666667,0.391144152,133.5084361,0.444041362,0.0243,0.288,0.305,0.355,0.889,0.0111,0.316,0.456790123,124.8593926,0.39512466
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,3,2.1675,0.285,0.286,0.265,72.752,0.6919,0.278666667,0.319215686,95.10391467,0.34128199,0.0206,0.33,0.271,0.259,0.889,0.0067,0.286666667,0.325242718,75.3655793,0.262903184
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,4,1.4845,0.233,0.239,0.247,69.405,0.7661,0.239666667,0.516066015,110.3810965,0.460560903,0.0239,0.271,0.282,0.288,0.889,0.0092,0.280333333,0.384937238,103.4870641,0.369157185
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,5,2.0041,0.328,0.355,0.326,50.219,0.8414,0.336333333,0.419839329,167.5461479,0.498155048,0.0235,0.272,0.283,0.308,0.889,0.0085,0.287666667,0.361702128,95.61304837,0.332374444
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,60,6,2.2215,0.346,0.388,0.407,54.091,0.9022,0.380333333,0.40612199,166.792997,0.438544251,0.0246,0.267,0.297,0.296,0.889,0.0103,0.286666667,0.418699187,115.8605174,0.404164596
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,1,0.6471,0.291,0.2,0.204,30.571,0.2426,0.231666667,0.374903415,79.35625266,0.342544976,0.0154,0.185,0.206,0.215,0.889,0.0069,0.202,0.448051948,77.61529809,0.384234149
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,2,0.8392,0.225,0.241,0.287,30.486,0.3289,0.251,0.391920877,107.8855868,0.429823055,0.0152,0.29,0.294,0.204,0.889,0.0062,0.262666667,0.407894737,69.74128234,0.265512496
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,3,0.4652,0.201,0.218,0.221,21.686,0.1826,0.213333333,0.392519347,84.20178917,0.394695887,0.0147,0.188,0.186,0.197,0.889,0.0068,0.190333333,0.462585034,76.4904387,0.40187621
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,4,0.8976,0.278,0.263,0.238,32.744,0.3488,0.259666667,0.3885918,106.5233325,0.410231062,0.0128,0.177,0.185,0.19,0.889,0.0062,0.184,0.484375,69.74128234,0.379028708
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,5,0.802,0.239,0.256,0.262,29.147,0.3212,0.252333333,0.400498753,110.2000206,0.436723992,0.0136,0.204,0.209,0.23,0.889,0.0062,0.214333333,0.455882353,69.74128234,0.325387009
Canthium simile,Rubiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,61,6,0.6513,0.218,0.214,0.205,30.431,0.2534,0.212333333,0.389068018,83.27034931,0.39216805,0.0149,0.278,0.282,0.188,0.889,0.0062,0.249333333,0.416107383,69.74128234,0.279711025
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,1,1.4333,0.265,0.255,0.25,54.684,0.603,0.256666667,0.420707458,110.2699144,0.429623043,0.0281,0.308,0.356,0.324,0.889,0.0119,0.329333333,0.423487544,133.8582677,0.40645223
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,2,2.0463,0.28,0.308,0.357,60.916,0.9284,0.315,0.453696916,152.4065927,0.483830453,0.0227,0.234,0.252,0.245,0.889,0.0086,0.243666667,0.378854626,96.73790776,0.397009197
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,3,1.1427,0.223,0.24,0.24,49.677,0.4711,0.234333333,0.412269187,94.83261872,0.404691118,0.0278,0.353,0.363,0.377,0.889,0.0123,0.364333333,0.442446043,138.3577053,0.379755824
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,4,1.3887,0.263,0.252,0.251,57.471,0.5676,0.255333333,0.408727587,98.76285431,0.386799691,0.0287,0.284,0.285,0.259,0.889,0.0108,0.276,0.37630662,121.4848144,0.440162371
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,5,1.5591,0.322,0.311,0.27,55.554,0.8611,0.301,0.552305817,155.0023401,0.51495794,0.0211,0.234,0.237,0.225,0.889,0.0083,0.232,0.393364929,93.36332958,0.402428145
Celtis timorensis,Cannabaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,62,6,1.1952,0.299,0.247,0.25,49.665,0.5075,0.265333333,0.424615127,102.1846371,0.385117979,0.0208,0.23,0.247,0.254,0.889,0.0079,0.243666667,0.379807692,88.86389201,0.364694495
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,1,,,,,,,,,,,,,,,,,,,,
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,2,,,,,,,,,,,,,,,,,,,,
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,3,,,,,,,,,,,,,,,,,,,,
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,4,,,,,,,,,,,,,,,,,,,,
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,5,,,,,,,,,,,,,,,,,,,,
Strychnos cathayensis,Loganiaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,63,6,,,,,,,,,,,,,,,,,,,,
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,1,2.7831,0.227,0.214,0.204,111.636,0.8928,0.215,0.32079336,79.97420187,0.371973032,0.0142,0.17,0.192,0.216,0.889,0.0048,0.192666667,0.338028169,53.99325084,0.280241786
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,2,1.9092,0.247,0.228,0.213,69.532,0.7012,0.229333333,0.367274251,100.8456538,0.439733956,0.0156,0.192,0.21,0.21,0.889,0.0061,0.204,0.391025641,68.61642295,0.336355014
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,3,1.945,0.106,0.179,0.19,90.421,0.6187,0.158333333,0.318097686,68.42437044,0.432153919,0.013,0.171,0.165,0.179,0.889,0.0049,0.171666667,0.376923077,55.11811024,0.32107637
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,4,1.7656,0.153,0.155,0.175,90.802,0.5345,0.161,0.30272995,58.8643422,0.365617032,0.0173,0.213,0.217,0.244,0.889,0.0067,0.224666667,0.387283237,75.3655793,0.335455101
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,5,2.1493,0.175,0.177,0.177,100.707,0.6793,0.176333333,0.31605639,67.45310654,0.382531795,0.0138,0.183,0.194,0.196,0.889,0.0057,0.191,0.413043478,64.11698538,0.335691023
Balakata baccata,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,64,6,2.0103,0.194,0.204,0.208,80.069,0.7269,0.202,0.361587823,90.78419863,0.449426726,0.0169,0.212,0.217,0.214,0.889,0.0061,0.214333333,0.360946746,68.61642295,0.320138832
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,1,1.1736,0.202,0.215,0.214,57.553,0.4115,0.210333333,0.350630539,71.49931368,0.339933346,0.0141,0.243,0.231,0.237,0.889,0.0072,0.237,0.510638298,80.98987627,0.341729436
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,2,1.4326,0.254,0.256,0.25,58.356,0.5216,0.253333333,0.364093257,89.38241141,0.352825308,0.0125,0.207,0.217,0.206,0.889,0.0061,0.21,0.488,68.61642295,0.326744871
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,3,1.3892,0.263,0.269,0.275,53.316,0.5187,0.269,0.373380363,97.28786856,0.361664939,0.0099,0.194,0.196,0.186,0.889,0.0058,0.192,0.585858586,65.24184477,0.339801275
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,4,1.1799,0.21,0.199,0.193,58.58,0.4116,0.200666667,0.348843122,70.26288836,0.350147284,0.0139,0.228,0.233,0.229,0.889,0.0058,0.23,0.417266187,65.24184477,0.283660195
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,5,1.7521,0.237,0.246,0.25,71.974,0.6369,0.244333333,0.363506649,88.49028816,0.362170347,0.0098,0.186,0.203,0.185,0.889,0.0053,0.191333333,0.540816327,59.61754781,0.311589971
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,6,1.0215,0.188,0.18,0.174,59.358,0.3132,0.180666667,0.30660793,52.76458102,0.292054876,0.0143,0.23,0.237,0.242,0.889,0.0076,0.236333333,0.531468531,85.48931384,0.361731934
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,1,4.3245,0.252,0.261,0.264,165.734,2.0056,0.259,0.463776159,121.0131898,0.467232393,0.0127,0.24,0.276,0.312,0.889,0.0096,0.276,0.755905512,107.9865017,0.391255441
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,2,6.8054,0.272,0.254,0.271,251.282,3.5909,0.265666667,0.52765451,142.9031924,0.537904112,0.0142,0.265,0.25,0.273,0.889,0.0083,0.262666667,0.584507042,93.36332958,0.355444148
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,3,5.9934,0.264,0.286,0.265,213.531,2.4778,0.271666667,0.41342143,116.0393573,0.427138738,0.0136,0.237,0.24,0.24,0.889,0.0084,0.239,0.617647059,94.48818898,0.395348071
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,4,8.9402,0.238,0.255,0.261,373.274,3.8953,0.251333333,0.435706136,104.3549778,0.415205482,0.0147,0.266,0.285,0.283,0.889,0.0103,0.278,0.700680272,115.8605174,0.416764451
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,5,4.5632,0.251,0.25,0.256,180.45,2.1389,0.252333333,0.468728086,118.5314492,0.469741542,0.0146,0.259,0.247,0.243,0.889,0.0094,0.249666667,0.643835616,105.7367829,0.423511814
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,6,3.8695,0.22,0.215,0.226,158.593,1.8347,0.220333333,0.474143946,115.6860643,0.525050216,0.0147,0.248,0.26,0.253,0.889,0.0102,0.253666667,0.693877551,114.735658,0.45230877
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,1,,,,,,,,,,,,,,,,,,,,
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,2,,,,,,,,,,,,,,,,,,,,
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,3,,,,,,,,,,,,,,,,,,,,
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,4,,,,,,,,,,,,,,,,,,,,
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,5,,,,,,,,,,,,,,,,,,,,
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,6,,,,,,,,,,,,,,,,,,,,
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,1,2.9612,0.319,0.322,0.329,105.108,1.2783,0.323333333,0.431683101,121.6177646,0.376137416,0.0208,0.311,0.317,0.333,0.889,0.0095,0.320333333,0.456730769,106.8616423,0.333595137
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,2,1.5167,0.383,0.347,0.366,44.752,0.5941,0.365333333,0.391705677,132.7538434,0.363377309,0.0201,0.281,0.317,0.319,0.889,0.0091,0.305666667,0.452736318,102.3622047,0.334881804
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,3,1.6029,0.293,0.312,0.316,57.082,0.6442,0.307,0.401896562,112.8551908,0.367606485,0.0209,0.353,0.327,0.342,0.889,0.0092,0.340666667,0.440191388,103.4870641,0.303778075
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,4,2.9546,0.318,0.329,0.331,94.126,1.2351,0.326,0.418026129,131.2177294,0.402508372,0.0187,0.346,0.299,0.344,0.889,0.0095,0.329666667,0.50802139,106.8616423,0.324150583
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,5,3.2347,0.324,0.326,0.338,109.135,1.2883,0.329333333,0.398274956,118.0464562,0.358440657,0.0213,0.317,0.296,0.315,0.889,0.0088,0.309333333,0.41314554,98.98762655,0.320003103
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,6,2.4576,0.324,0.332,0.326,82.915,1.052,0.327333333,0.428059896,126.8769221,0.387607705,0.0203,0.336,0.331,0.323,0.889,0.0087,0.33,0.428571429,97.86276715,0.29655384
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,1,1.0005,0.197,0.205,0.187,48.413,0.4094,0.196333333,0.409195402,84.56406337,0.430716791,0.0185,0.158,0.174,0.177,0.889,0.0075,0.169666667,0.405405405,84.36445444,0.49723647
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,2,1.1972,0.166,0.174,0.189,57.138,0.5548,0.176333333,0.463414634,97.09825335,0.55065172,0.0155,0.185,0.165,0.191,0.889,0.0072,0.180333333,0.464516129,80.98987627,0.449112068
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,3,1.2339,0.179,0.176,0.179,56.055,0.5324,0.178,0.431477429,94.97814646,0.533585092,0.0163,0.185,0.178,0.199,0.889,0.0075,0.187333333,0.460122699,84.36445444,0.450344063
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,4,0.9956,0.148,0.144,0.16,49.991,0.3937,0.150666667,0.395439936,78.75417575,0.522704706,0.0169,0.171,0.165,0.178,0.889,0.0078,0.171333333,0.461538462,87.73903262,0.512095521
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,5,1.0748,0.173,0.19,0.188,49.797,0.4864,0.183666667,0.452549311,97.67656686,0.531814339,0.0148,0.181,0.183,0.176,0.889,0.007,0.18,0.472972973,78.74015748,0.437445319
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,6,1.1654,0.172,0.187,0.178,53.831,0.5318,0.179,0.456324009,98.79065966,0.551903127,0.0175,0.203,0.185,0.178,0.889,0.0079,0.188666667,0.451428571,88.86389201,0.471010028
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,1,2.1135,,,,79.844,0.5396,,0.255311095,67.58178448,,0.0208,,,,,0.0051,,0.245192308,,
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,2,2.0584,,,,80.509,0.5175,,0.251408861,64.27852787,,0.0205,,,,,0.0052,,0.253658537,,
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,3,1.8743,,,,72.707,0.5017,,0.267673265,69.00298458,,0.0217,,,,,0.0055,,0.253456221,,
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,4,1.8744,,,,71.762,0.4951,,0.264137857,68.9919456,,0.0206,,,,,0.0046,,0.223300971,,
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,5,1.6985,,,,65.446,0.4298,,0.253046806,65.67246279,,0.0172,,,,,0.0044,,0.255813953,,
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,6,1.6874,,,,61.603,0.4362,,0.258504208,70.80823986,,0.0189,,,,,0.0052,,0.275132275,,
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,1,1.1976,0.163,0.163,0.172,58.555,0.4421,0.166,0.369154977,75.5016651,0.454829308,0.0151,0.165,0.192,0.173,0.889,0.0071,0.176666667,0.470198675,79.86501687,0.452066133
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,2,0.742,0.179,0.182,0.182,35.469,0.27,0.181,0.363881402,76.12281147,0.420568019,0.0131,0.147,0.162,0.156,0.889,0.0066,0.155,0.503816794,74.24071991,0.478972387
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,3,0.9231,0.162,0.163,0.157,49.587,0.3436,0.160666667,0.372224028,69.29235485,0.431280217,0.0169,0.169,0.165,0.169,0.889,0.007,0.167666667,0.414201183,78.74015748,0.469623206
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,4,1.0501,0.167,0.167,0.173,50.202,0.3973,0.169,0.37834492,79.1402733,0.468285641,0.0129,0.177,0.192,0.2,0.889,0.0071,0.189666667,0.550387597,79.86501687,0.421080933
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,5,1.0011,0.168,0.172,0.173,47.724,0.3556,0.171,0.35520927,74.51177605,0.43574138,0.0145,0.162,0.172,0.155,0.889,0.0078,0.163,0.537931034,87.73903262,0.538276274
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,6,0.9841,0.176,0.18,0.174,49.426,0.3758,0.176666667,0.381871761,76.0328572,0.430374663,0.0123,0.178,0.166,0.171,0.889,0.007,0.171666667,0.569105691,78.74015748,0.458680529
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,1,,,,,,,,,,,,,,,,,,,,
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,2,,,,,,,,,,,,,,,,,,,,
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,3,,,,,,,,,,,,,,,,,,,,
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,4,,,,,,,,,,,,,,,,,,,,
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,5,,,,,,,,,,,,,,,,,,,,
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,6,,,,,,,,,,,,,,,,,,,,
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,1,0.1846,0.153,0.169,0.141,10.963,0.0835,0.154333333,0.452329361,76.16528323,0.493511554,0.0114,0.155,0.137,0.148,0.889,0.0063,0.146666667,0.552631579,70.86614173,0.483178239
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,2,0.3327,0.165,0.201,0.232,16.288,0.1551,0.199333333,0.466185753,95.22347741,0.477709753,0.0131,0.146,0.147,0.164,0.889,0.0059,0.152333333,0.450381679,66.36670416,0.435667642
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,3,0.1725,0.177,0.161,0.139,11.541,0.0737,0.159,0.427246377,63.85928429,0.401630719,0.0116,0.151,0.161,0.141,0.889,0.0063,0.151,0.543103448,70.86614173,0.469312197
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,4,0.1915,0.163,0.168,0.145,12.224,0.0784,0.158666667,0.409399478,64.13612565,0.404219279,0.0115,0.142,0.149,0.173,0.889,0.0061,0.154666667,0.530434783,68.61642295,0.443640666
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,5,0.1977,0.148,0.158,0.179,12.696,0.0869,0.161666667,0.439554881,68.44675488,0.423381989,0.0117,0.177,0.178,0.154,0.889,0.0062,0.169666667,0.52991453,69.74128234,0.411048815
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,6,0.2241,0.152,0.165,0.174,13.741,0.1024,0.163666667,0.456938867,74.52150499,0.455324878,0.01,0.123,0.147,0.187,0.889,0.0055,0.152333333,0.55,61.86726659,0.406130853
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,1,,,,,,,,,,,,,,,,,,,,
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,2,,,,,,,,,,,,,,,,,,,,
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,3,,,,,,,,,,,,,,,,,,,,
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,4,,,,,,,,,,,,,,,,,,,,
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,5,,,,,,,,,,,,,,,,,,,,
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,6,,,,,,,,,,,,,,,,,,,,
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,1,,,,,,,,,,,,,,,,,,,,
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,2,,,,,,,,,,,,,,,,,,,,
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,3,,,,,,,,,,,,,,,,,,,,
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,4,,,,,,,,,,,,,,,,,,,,
