Species,Family,Growth_form,Leaf_habit,Leaf_type,Location,Biomes,Data contributor,ID,Rep,Leaf_area_leaf,Dry_mass_leaf,LTleaf,LMAleaf,LDleaf,Leaf_area_disc,Dry_mass_disc,LTdisc,LMAdisc,LDdisc
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,5,80.478,0.8851,0.251,109.9803673,0.438168794,0.889,0.0063,0.237333333,70.86614173,0.298593294
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,6,100.711,1.1903,0.256333333,118.1896714,0.461078042,0.889,0.0062,0.242,69.74128234,0.288187117
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,1,127.248,1.0393,0.351,81.67515403,0.232692747,0.889,0.0063,0.312,70.86614173,0.22713507
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,2,NA,1.7403,0.381,NA,NA,0.889,0.0061,0.329666667,68.61642295,0.208138796
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,3,NA,1.4368,0.364333333,NA,NA,0.889,0.0055,0.357333333,61.86726659,0.173136007
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,4,NA,1.5085,0.375333333,NA,NA,0.889,0.0052,0.330333333,58.49268841,0.177071711
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,5,NA,1.0742,0.373,NA,NA,0.889,0.0051,0.343333333,57.36782902,0.167090764
Argyreia osyrensis,Convolvulaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,243,6,NA,1.2452,0.364333333,NA,NA,0.889,0.0053,0.356,59.61754781,0.167465022
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,1,66.169,0.4574,0.271333333,69.12602578,0.254764223,0.889,0.0049,0.227333333,55.11811024,0.24245503
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,2,55.218,0.4683,0.224333333,84.80930131,0.378050377,0.889,0.0055,0.237,61.86726659,0.261043319
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,3,29.567,0.2667,0.248666667,90.2019143,0.362742283,0.889,0.0063,0.225333333,70.86614173,0.314494712
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,4,40.591,0.3552,0.263,87.50708285,0.332726551,0.889,0.0051,0.211666667,57.36782902,0.271029113
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,5,37.103,0.2957,0.246,79.69705954,0.323971787,0.889,0.0051,0.225333333,57.36782902,0.254590957
Bauhinia championii,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,244,6,50.48,0.3979,0.237333333,78.82329635,0.332120631,0.889,0.0056,0.222333333,62.99212598,0.283322905
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilax china,Smilacaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,245,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriobotrya henryi,Rosaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,246,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,1,20.67,0.2003,0.317333333,96.90372521,0.305368882,0.889,0.0077,0.282333333,86.61417323,0.306779834
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,2,28.53,0.2997,0.344333333,105.0473186,0.305074497,0.889,0.0074,0.322666667,83.23959505,0.257973952
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,3,21.517,0.1067,0.198666667,49.58869731,0.249607537,0.889,0.0073,0.276,82.11473566,0.297517158
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,4,23.721,0.2606,0.350666667,109.8604612,0.313290289,0.889,0.0084,0.332666667,94.48818898,0.284032632
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,5,21.869,0.1111,0.210666667,50.80250583,0.241151135,0.889,0.0078,0.343333333,87.73903262,0.25555058
Jasminum seguinii,Oleaceae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,247,6,20.744,0.1063,0.226333333,51.24373313,0.226408247,0.889,0.0072,0.302666667,80.98987627,0.267587697
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus tinctoria,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,248,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,1,36.818,0.3637,0.241666667,98.78320387,0.408758085,0.889,0.0057,0.194333333,64.11698538,0.329933029
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,2,54.421,0.3458,0.201,63.54164753,0.3161276,0.889,0.0048,0.183666667,53.99325084,0.293974143
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,3,43.432,0.2217,0.187,51.04531221,0.272969584,0.889,0.0086,0.255666667,96.73790776,0.378375128
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,4,98.913,0.5389,0.201333333,54.48222175,0.270607062,0.889,0.0081,0.231333333,91.1136108,0.393862871
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,5,94.28,0.9996,0.228,106.0246076,0.465020209,0.889,0.0083,0.256,93.36332958,0.364700506
Ficus racemosa,Moraceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,249,6,43.448,0.4866,0.259333333,111.9959492,0.431860987,0.889,0.0078,0.213,87.73903262,0.411920341
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,1,111.433,0.7088,0.197333333,63.60772841,0.322336462,0.889,0.0064,0.236,71.99100112,0.305046615
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,2,98.16,0.7345,0.235,74.82681337,0.318411972,0.889,0.0083,0.267333333,93.36332958,0.349239387
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,3,112.351,0.7004,0.189333333,62.3403441,0.329262381,0.889,0.0065,0.228333333,73.11586052,0.320215448
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,4,85.023,0.7399,0.265666667,87.02351129,0.327566542,0.889,0.0058,0.207,65.24184477,0.315177994
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,5,131.183,1.1353,0.236666667,86.54322588,0.365675602,0.889,0.0071,0.202666667,79.86501687,0.394070807
Burretiodendron kydiifolium,Malvaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,250,6,102.675,0.8019,0.220333333,78.10080351,0.354466582,0.889,0.0077,0.225,86.61417323,0.384951881
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,1,37.712,0.2604,0.213333333,69.04963937,0.323670185,0.889,0.0062,0.191666667,69.74128234,0.36386756
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,2,48.151,0.3517,0.223,73.04105834,0.327538378,0.889,0.0053,0.177666667,59.61754781,0.33555843
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,3,40.796,0.2905,0.211666667,71.20796156,0.336415566,0.889,0.0057,0.211,64.11698538,0.303871969
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,4,35.739,0.2461,0.207,68.86034864,0.332658689,0.889,0.0052,0.168333333,58.49268841,0.347481317
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,5,45.746,0.3274,0.24,71.56909894,0.298204579,0.889,0.0054,0.198666667,60.7424072,0.305750372
Lannea coromandelica,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,251,6,34.947,0.2517,0.222333333,72.02334964,0.323943102,0.889,0.0056,0.176666667,62.99212598,0.356559204
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terminthia paniculata,Anacardiaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,252,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,1,64.184,0.3881,0.199333333,60.466783,0.303345065,0.889,0.0054,0.195333333,60.7424072,0.310967955
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,2,67.312,0.4231,0.237333333,62.85654861,0.264845008,0.889,0.0062,0.198333333,69.74128234,0.351636718
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,3,68.919,0.3642,0.224,52.84464371,0.235913588,0.889,0.0046,0.191,51.74353206,0.270908545
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,4,136.75,1.0086,0.211333333,73.75502742,0.348998552,0.889,0.0052,0.202,58.49268841,0.289567764
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,5,150.485,1.0292,0.194666667,68.39219856,0.351329787,0.889,0.0056,0.177333333,62.99212598,0.355218756
Strophioblachia fimbricalyx,Euphorbiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,253,6,139.726,0.8286,0.250333333,59.30177633,0.23689125,0.889,0.0058,0.219666667,65.24184477,0.297003846
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitex negundo f. laxipaniculata,Lamiaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,254,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,1,86.473,1.2035,0.337333333,139.1763903,0.412578232,0.889,0.0076,0.248333333,85.48931384,0.34425227
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,2,77.411,1.3108,0.344333333,169.3299402,0.491761685,0.889,0.0063,0.248,70.86614173,0.285750572
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,3,64.683,1.0058,0.366,155.4968075,0.424854665,0.889,0.0073,0.268333333,82.11473566,0.306017648
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,4,67.832,1.0083,0.364,148.6466564,0.408369935,0.889,0.0083,0.337,93.36332958,0.277042521
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,5,89.844,0.927,0.256666667,103.1788433,0.401995493,0.889,0.0072,0.29,80.98987627,0.279275435
Tarenna depauperata,Rubiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,255,6,80.061,0.919,0.261333333,114.7874746,0.439237785,0.889,0.0074,0.285,83.23959505,0.292068755
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,1,101.172,0.5706,0.225,56.39900368,0.250662239,0.889,0.0031,0.230666667,34.87064117,0.1511733
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,2,77.24,0.4698,0.229333333,60.82340756,0.265218347,0.889,0.0029,0.212333333,32.62092238,0.153630718
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,3,94.672,0.5448,0.212666667,57.54605374,0.270592729,0.889,0.0022,0.188333333,24.74690664,0.131399504
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,4,91.045,0.5134,0.188333333,56.3896974,0.299414322,0.889,0.0027,0.218666667,30.3712036,0.138892699
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,5,107.013,0.6574,0.227666667,61.43178866,0.269832161,0.889,0.0024,0.226666667,26.99662542,0.119102759
Trigonostemon tuberculatus,Euphorbiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,256,6,83.658,0.4667,0.181333333,55.78665519,0.307646996,0.889,0.0027,0.209333333,30.3712036,0.145085368
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,257,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,1,29.58,0.2561,0.321,86.57876944,0.269715793,0.889,0.0072,0.312,80.98987627,0.259582937
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,2,26.125,0.2278,0.305333333,87.19617225,0.285576983,0.889,0.0065,0.329333333,73.11586052,0.222011722
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,3,23.116,0.2232,0.313,96.55649766,0.308487213,0.889,0.0077,0.33,86.61417323,0.262467192
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,4,31.065,0.2951,0.325333333,94.99436665,0.291990881,0.889,0.0073,0.320333333,82.11473566,0.256341527
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,5,26.666,0.2413,0.311333333,90.48976224,0.290652341,0.889,0.0083,0.324,93.36332958,0.288158425
Campylotropis delavayi,Leguminosae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,258,6,29.203,0.2704,0.316666667,92.59322672,0.292399663,0.889,0.0075,0.319333333,84.36445444,0.264189315
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,1,20.667,0.1321,0.147333333,63.9183239,0.433834778,0.889,0.0073,0.197,82.11473566,0.416826069
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,2,31.433,0.2691,0.2,85.61066395,0.42805332,0.889,0.0058,0.194,65.24184477,0.336298169
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,3,22.246,0.1886,0.199,84.77928616,0.426026564,0.889,0.0062,0.204666667,69.74128234,0.340755451
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,4,30.275,0.1854,0.179666667,61.23864575,0.340845895,0.889,0.0059,0.235666667,66.36670416,0.281612606
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,5,36.182,0.2515,0.199666667,69.50970096,0.348128719,0.889,0.0053,0.174666667,59.61754781,0.341321839
Bauhinia brachycarpa,Leguminosae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,259,6,24.372,0.1623,0.163333333,66.59281142,0.40771109,0.889,0.0057,0.168,64.11698538,0.381648722
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,1,37.806,0.3472,0.181666667,91.83727451,0.505526282,0.889,0.0057,0.178666667,64.11698538,0.358863724
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,2,34.095,0.2604,0.171666667,76.37483502,0.444901952,0.889,0.0078,0.198,87.73903262,0.443126427
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,3,58.631,0.5388,0.191,91.89677815,0.481134964,0.889,0.0067,0.166,75.3655793,0.454009514
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,4,29.045,0.2561,0.178,88.17352384,0.495356876,0.889,0.0075,0.195666667,84.36445444,0.431164162
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,5,49.952,0.4489,0.197333333,89.86627162,0.455403403,0.889,0.0063,0.177333333,70.86614173,0.3996211
Terminalia franchetii,Combretaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,260,6,42.561,0.4254,0.196666667,99.95065905,0.50822369,0.889,0.0083,0.205,93.36332958,0.455430876
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cipadessa cinerascens,Meliaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,261,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,1,26.728,0.2857,0.326666667,106.8916492,0.327219334,0.889,0.0087,0.350666667,97.86276715,0.279076332
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,2,25.885,0.2546,0.313,98.35812246,0.314243203,0.889,0.0078,0.312333333,87.73903262,0.280914726
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,3,20.498,0.2033,0.283,99.18040784,0.350460805,0.889,0.0076,0.299333333,85.48931384,0.285599044
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,4,20.697,0.2031,0.308,98.13016379,0.318604428,0.889,0.0083,0.31,93.36332958,0.301172031
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,5,29.2,0.3297,0.328,112.9109589,0.344240728,0.889,0.0079,0.303333333,88.86389201,0.292957886
Woodfordia fruticosa,Lythraceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,262,6,29.424,0.3052,0.282333333,103.7248505,0.367384358,0.889,0.0067,0.259666667,75.3655793,0.290239715
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,1,36.378,0.2517,0.158,69.19016988,0.437912468,0.889,0.0062,0.165,69.74128234,0.422674438
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,2,49.953,0.3014,0.157333333,60.33671651,0.38349608,0.889,0.0052,0.146666667,58.49268841,0.398813785
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,3,37.668,0.2364,0.143666667,62.7588404,0.436836476,0.889,0.0054,0.157666667,60.7424072,0.385258397
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,4,56.267,0.3224,0.143,57.29823875,0.400686984,0.889,0.0057,0.184,64.11698538,0.348461877
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,5,47.604,0.2834,0.133,59.53281237,0.447615131,0.889,0.0055,0.168666667,61.86726659,0.366801976
Polyalthia cerasoides,Annonaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,263,6,32.218,0.2458,0.190666667,76.2927556,0.40013683,0.889,0.0052,0.161,58.49268841,0.363308624
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,1,5.375,0.0731,0.270333333,136,0.503082614,0.889,0.0117,0.254666667,131.6085489,0.516787496
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,2,4.17,0.0484,0.279,116.0671463,0.416011277,0.889,0.0121,0.242333333,136.1079865,0.561656065
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,3,5.99,0.0698,0.255333333,116.5275459,0.456374201,0.889,0.0114,0.249333333,128.2339708,0.514307369
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,4,5.595,0.0697,0.259666667,124.5755139,0.479751658,0.889,0.0087,0.248666667,97.86276715,0.393550002
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,5,6.155,0.0769,0.264,124.9390739,0.473254068,0.889,0.0122,0.249666667,137.2328459,0.549664269
Diospyros yunnanensis,Ebenaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,264,6,5.26,0.0615,0.264666667,116.9201521,0.441763799,0.889,0.0121,0.311,136.1079865,0.437646259
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,1,38.923,0.3366,0.241666667,86.47843178,0.357841787,0.889,0.0062,0.201333333,69.74128234,0.346397098
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,2,32.205,0.2761,0.239,85.73202919,0.358711419,0.889,0.0068,0.191333333,76.4904387,0.399775812
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,3,31.583,0.2977,0.233,94.25957002,0.404547511,0.889,0.0065,0.266666667,73.11586052,0.274184477
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,4,33.277,0.2869,0.243,86.21570454,0.354797138,0.889,0.007,0.216333333,78.74015748,0.363976075
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,5,31.101,0.2795,0.239666667,89.86849297,0.37497285,0.889,0.0071,0.209333333,79.86501687,0.381520781
