id,species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,dry_mass_disc2,dry_mass_disc
124-2,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,60.818016850212274,93.42385613,0.265591801,0.32665684,0.286,0.216,27.691,0.0018022405659946239,0.005406721697983872
124-3,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,57.24048644476416,91.66700393,0.220680862,0.310034963,0.295666667,0.244666667,24.709,0.0016962264149798444,0.0050886792449395335
124-4,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,85.86072967774764,109.0235093,0.254152331,0.331714531,0.328666667,0.318666667,31.562,0.002544339622783922,0.0076330188683517665
124-5,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,76.32064859301889,83.67930993,0.242393943,0.302091372,0.277,0.297,24.809,0.002261635219973126,0.006784905659919379
124-6,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,101.36336142055426,79.89047274,0.287702252,0.33426976,0.239,0.332333333,24.834,0.0030037342767624247,0.009011202830287274
124-1,Symplocos poilanei,Symplocaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,70.35809792433963,95.17762021,0.268328993,0.310361805,0.306666667,0.247333333,28.347,0.0020849449684912646,0.006254834905473794
125-1,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,51.27793577608491,110.9369198,0.263830658,0.472071999,0.235,0.183333333,24.239,0.0015195361634979829,0.004558608490493949
125-2,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,50.085425644469346,90.52593,0.244366006,0.418455763,0.216333333,0.193333333,21.828,0.0014841981132644418,0.004452594339793325
125-3,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,64.39554725566038,79.75072254,0.349764341,0.387766884,0.205666667,0.173666667,22.144,0.0019082547170094024,0.0057247641510282075
125-4,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,85.86072967774764,76.37847743,0.385054879,0.391016096,0.195333333,0.210333333,24.012,0.002544339622783922,0.0076330188683517665
125-5,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,90.63077021481132,74.02524016,0.383360152,0.380918903,0.194333333,0.223,21.236,0.002685691824032242,0.008057075472096727
125-6,Laurocerasus undulata,Rosaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,84.66821953553067,86.46283372,0.345736004,0.491266101,0.176,0.231,18.054,0.0025090015722362253,0.007527004716708676
126-1,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,115.67348305294811,150.7718334,0.448402854,0.467268079,0.322666667,0.243333333,33.103,0.0034277908811356957,0.010283372643407087
126-2,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,97.78583101510614,109.7887818,0.366510478,0.415866598,0.264,0.251666667,31.342,0.0028977201257476457,0.008693160377242937
126-3,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,139.52368568525944,139.2805376,0.381842985,0.444039971,0.313666667,0.344666667,30.356,0.004134551885806521,0.012403655657419565
126-4,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,112.09595262629716,142.4382189,0.402041,0.529510107,0.269,0.263,35.124,0.003321776729492606,0.009965330188477818
126-5,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,103.74838168378537,127.528106,0.406631996,0.382202116,0.333666667,0.240666667,34.957,0.0030744103772295064,0.00922323113168852
126-6,Cyclobalanopsis stewardiana,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,93.01579047804246,126.6182681,0.331925722,0.516809258,0.245,0.264333333,36.227,0.002756367924499325,0.008269103773497976
127-1,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,45.31538510740566,57.80192376,0.312765782,0.260760558,0.221666667,0.136666667,56.14,0.001342845912016121,0.004028537736048363
127-2,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,42.930364833573115,45.07293225,0.303712036,0.192072154,0.234666667,0.133333333,87.547,0.0012721698112348834,0.00381650943370465
127-3,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,62.01052698182784,77.11313627,0.277216533,0.310106446,0.248666667,0.211,55.853,0.001837578616228165,0.005512735848684495
127-4,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,67.97307766110849,76.41208412,0.266414067,0.314884962,0.242666667,0.240666667,53.591,0.0020142688680241817,0.006042806604072545
127-5,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,78.70566886685141,78.3911848,0.278751139,0.311901266,0.251333333,0.266333333,98.557,0.0023323113207543637,0.006996933962263092
127-6,Tetracentron sinense,Trochodendraceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,51.27793577608491,75.16988568,0.19987171,0.311047803,0.241666667,0.242,69.017,0.0015195361634979829,0.004558608490493949
128-1,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,75.12813846140331,71.89717102,0.280843362,0.260811987,0.275666667,0.252333333,67.374,0.0022262971697395847,0.006678891509218754
128-2,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,79.89817899846697,77.52216631,0.293632127,0.256695915,0.302,0.256666667,66.768,0.002367649370987905,0.007102948112963715
128-3,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,63.20303712404482,68.7691568,0.147690044,0.251288027,0.273666667,0.403666667,66.556,0.0018729166667758616,0.005618750000327585
128-4,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,60.818016850212274,93.84977184,0.151233293,0.295745079,0.317333333,0.379333333,64.209,0.0018022405659946239,0.005406721697983872
128-5,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,72.74311819817218,60.28626605,0.164023322,0.171755744,0.351,0.418333333,88.03,0.002155621069272502,0.006466863207817507
128-6,Actinidia callosa,Actinidiaceae,liana,deciduous,single,Ailao_understory,STF,Chen Yajun,57.24048644476416,73.81040856,0.153099955,0.187019616,0.394666667,0.352666667,102.262,0.0016962264149798444,0.0050886792449395335
129-1,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,56.04797631314858,79.35071546,0.327020978,0.458674656,0.173,0.16166666699999999,53.043,0.001660888364746303,0.004982665094238909
129-2,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,44.1228749757901,84.8677567,0.310595504,0.4620749,0.183666667,0.134,46.543,0.0013075078617825803,0.003922523585347741
129-3,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,96.59332088349058,102.7283875,0.448099725,0.517089199,0.198666667,0.203333333,65.24,0.002862382075514104,0.008587146226542313
129-4,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,67.97307766110849,81.71691205,0.39659991,0.473263969,0.172666667,0.16166666699999999,64.185,0.0020142688680241817,0.006042806604072545
129-5,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,50.085425644469346,68.8676094,0.316366704,0.431321144,0.159666667,0.149333333,53.886,0.0014841981132644418,0.004452594339793325
129-6,Sorbus globosa,Rosaceae,tree,deciduous,single,Ailao_understory,STF,Chen Yajun,46.50789523902123,72.87136761,0.262691714,0.459273325,0.158666667,0.167,49.21,0.0013781839622496626,0.004134551886748988
130-1,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,84.66821953553067,115.8639272,0.24225991,0.347244537,0.333666667,0.329666667,5.938,0.0025090015722362253,0.007527004716708676
130-2,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,94.20830060965802,111.423221,0.261877874,0.346034848,0.322,0.339333333,9.612,0.0027917059747328663,0.0083751179241986
130-3,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,91.8232803464269,119.7136564,0.250813243,0.352790736,0.339333333,0.345333333,9.08,0.002721029874265784,0.008163089622797352
130-4,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,93.01579047804246,103.4670737,0.26668399,0.314171276,0.329333333,0.329,9.172,0.002756367924499325,0.008269103773497976
130-5,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,93.01579047804246,108.2294264,0.264009125,0.346889187,0.312,0.332333333,8.02,0.002756367924499325,0.008269103773497976
130-6,Ilex corallina,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,78.70566886685141,110.955711,0.24664691,0.331211077,0.335,0.301,8.58,0.0023323113207543637,0.006996933962263092
131-1,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,51.27793577608491,66.89947295,0.207592077,0.263038557,0.254333333,0.233,123.708,0.0015195361634979829,0.004558608490493949
131-2,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,97.78583101510614,67.78091804,0.312319876,0.244696455,0.277,0.295333333,143.654,0.0028977201257476457,0.008693160377242937
131-3,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,79.89817899846697,91.16541353,0.291361776,0.282245862,0.323,0.258666667,111.72,0.002367649370987905,0.007102948112963715
131-4,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,64.39554725566038,84.73919073,0.247928193,0.283724969,0.298666667,0.245,152.161,0.0019082547170094024,0.0057247641510282075
131-5,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,54.85546618153302,54.30244004,0.244073264,0.236097565,0.23,0.212,96.515,0.0016255503145127619,0.0048766509435382854
131-6,Rubus wallichianus,Rosaceae,liana,evergreen,compound,Ailao_understory,STF,Chen Yajun,40.54534457034199,50.98009925,0.185356475,0.256181403,0.199,0.206333333,120.498,0.0012014937107678008,0.0036044811323034027
132-1,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,100.17085128893869,104.8646276,0.281494108,0.321014166,0.326666667,0.335666667,63.787,0.0029683962265288836,0.00890518867958665
132-2,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,159.79635799693395,104.7778555,0.393211718,0.327430798,0.32,0.383333333,54.334,0.00473529874197581,0.01420589622592743
132-3,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,159.79635799693395,143.5287705,0.348645702,0.411650393,0.348666667,0.432333333,29.353,0.00473529874197581,0.01420589622592743
132-4,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,168.14392899245283,165.8943466,0.421448648,0.431641839,0.384333333,0.376333333,24.817,0.004982665095809686,0.014947995287429058
132-5,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,151.44878710742927,160.0243178,0.334560054,0.406841486,0.393333333,0.427,29.608,0.004487932391283487,0.013463797173850463
132-6,Ilex gintungensis,Aquifoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,112.09595262629716,126.4536714,0.302105094,0.403575547,0.313333333,0.35,23.819,0.003321776729492606,0.009965330188477818
133-1,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,64.39554725566038,101.0506169,0.296304425,0.437448558,0.231,0.205,49.114,0.0019082547170094024,0.0057247641510282075
133-2,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,56.04797631314858,91.26395325,0.253362898,0.394512766,0.231333333,0.208666667,43.807,0.001660888364746303,0.004982665094238909
133-3,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,75.12813846140331,105.6457591,0.277906438,0.43775867,0.241333333,0.255,41.819,0.0022262971697395847,0.006678891509218754
133-4,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,106.13340191521227,104.926919,0.420052389,0.448405637,0.234,0.238333333,41.324,0.003145086476754124,0.009435259430262372
133-5,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,67.97307766110849,99.82302377,0.301018711,0.427202669,0.233666667,0.213,47.464,0.0020142688680241817,0.006042806604072545
133-6,Neolitsea chui,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,58.43299658698113,97.06056931,0.260400521,0.43786723,0.221666667,0.211666667,38.749,0.0017315644655275409,0.005194693396582623
134-1,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,100.17085128893869,124.7943626,0.317785389,0.381245507,0.327333333,0.297333333,77.199,0.0029683962265288836,0.00890518867958665
134-2,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,113.28846276851417,124.0020421,0.341047795,0.371263599,0.334,0.313333333,92.063,0.003357114780040303,0.01007134434012091
134-3,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,70.35809792433963,98.08262138,0.231781272,0.293075562,0.334666667,0.286333333,86.733,0.0020849449684912646,0.006254834905473794
134-4,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,57.24048644476416,100.4265692,0.198019257,0.279739747,0.359,0.272666667,90.255,0.0016962264149798444,0.0050886792449395335
134-5,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,76.32064859301889,109.3290473,0.250548728,0.354964439,0.308,0.287333333,87.726,0.002261635219973126,0.006784905659919379
134-6,Rhododendron decorum,Ericaceae,shrub,evergreen,single,Ailao_understory,STF,Chen Yajun,85.86072967774764,115.4340449,0.301451152,0.346996127,0.332666667,0.268666667,99.598,0.002544339622783922,0.0076330188683517665
135-1,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,69.16558779272405,74.407945,0.264137023,0.278681442,0.267,0.247,52.36,0.0020496069182577227,0.006148820754773169
135-2,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,64.39554725566038,89.32249943,0.247591334,0.282368281,0.316333333,0.245333333,52.428,0.0019082547170094024,0.0057247641510282075
135-3,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,96.59332088349058,78.59812308,0.253327926,0.276429507,0.284333333,0.359666667,60.205,0.002862382075514104,0.008587146226542313
135-4,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,91.8232803464269,96.39171848,0.248178147,0.306005455,0.315,0.349,60.472,0.002721029874265784,0.008163089622797352
135-5,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,85.86072967774764,79.60381511,0.275163793,0.27481179,0.289666667,0.294333333,57.246,0.002544339622783922,0.0076330188683517665
135-6,Manglietia insignis,Magnoliaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,94.20830060965802,90.26447391,0.241041298,0.273528709,0.33,0.368666667,40.193,0.0027917059747328663,0.0083751179241986
136-1,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,78.70566886685141,87.29178205,0.328498761,0.389695456,0.224,0.226,23.473,0.0023323113207543637,0.006996933962263092
136-2,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,77.51315873523585,72.41713906,0.330342743,0.331175941,0.218666667,0.221333333,19.581,0.0022969732705208227,0.006890919811562468
136-3,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,97.78583101510614,72.01771381,0.350716617,0.337583033,0.21333333300000001,0.263,18.065,0.0028977201257476457,0.008693160377242937
136-4,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,67.97307766110849,84.12297761,0.274004211,0.336043852,0.250333333,0.234,24.167,0.0020142688680241817,0.006042806604072545
136-5,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,90.63077021481132,83.13298071,0.358195449,0.390295684,0.213,0.238666667,18.717,0.002685691824032242,0.008057075472096727
136-6,Eurya obliquifolia,Pentaphylacaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,89.43826007259436,76.5709111,0.372196123,0.356696791,0.214666667,0.226666667,19.877,0.002650353773484546,0.007951061320453638
137-1,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,103.74838168378537,150.2396932,0.419411859,0.442315093,0.339666667,0.233333333,20.86,0.0030744103772295064,0.00922323113168852
137-2,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,112.09595262629716,122.3673319,0.391617714,0.367101996,0.333333333,0.27,21.746,0.003321776729492606,0.009965330188477818
137-3,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,97.78583101510614,117.6445506,0.434404098,0.496390509,0.237,0.212333333,46.904,0.0028977201257476457,0.008693160377242937
137-4,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,104.94089182600237,127.8475507,0.415914397,0.482443588,0.265,0.238,36.786,0.0031097484277772037,0.009329245283331612
137-5,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,97.78583101510614,103.3187625,0.417368643,0.449212011,0.23,0.221,47.126,0.0028977201257476457,0.008693160377242937
137-6,Lithocarpus xylocarpus,Fagaceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,83.47570940391509,100.786533,0.384098329,0.456736554,0.220666667,0.205,41.702,0.002473663522002684,0.007420990566008053
138-1,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,56.04797631314858,87.74429224,0.305009951,0.449202861,0.195333333,0.173333333,27.375,0.001660888364746303,0.004982665094238909
138-2,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,72.74311819817218,70.53212851,0.38190959,0.404581999,0.174333333,0.179666667,19.92,0.002155621069272502,0.006466863207817507
138-3,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,66.7805675188915,83.38617628,0.310306039,0.459006475,0.181666667,0.203,15.77,0.0019789308174764848,0.005936792452429455
138-4,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,64.39554725566038,84.06289843,0.324825707,0.451142568,0.186333333,0.187,23.53,0.0019082547170094024,0.0057247641510282075
138-5,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,76.32064859301889,90.91976057,0.352897064,0.46865856,0.194,0.204,25.561,0.002261635219973126,0.006784905659919379
138-6,Litsea elongata,Lauraceae,tree,evergreen,single,Ailao_understory,STF,Chen Yajun,78.70566886685141,91.05201539,0.373694899,0.485179478,0.187666667,0.198666667,29.895,0.0023323113207543637,0.006996933962263092
